reviewerID,asin,overall
A2ZH3FRVM1MJHT,0783222955,5.0
ACAE6O42VX2BQ,0783222955,5.0
A12K8D2J6FM9UC,0783222955,5.0
A3PQ4O3YUI3RMT,0783222955,5.0
A928E1QV1NVWP,0783222955,1.0
A1TNP7JCB7ZCGO,0783222955,5.0
A266544S7HP0CE,0783222955,5.0
A27C84PT7QTJDC,0783222955,5.0
A11EU6ZDNR8QW9,0783222955,5.0
A1K7HNM7PDWMJB,0783222955,5.0
A3R3CZ4IR4JIE2,0783222955,5.0
A351UXX7JD7Y4N,0783222955,5.0
A3U6LYJ1YTIMZH,0783222955,5.0
AHUGJIZQ0P2BE,0783222955,4.0
AW0W391IEW9IS,0783222955,5.0
A3LPQAPU2ILDD0,0783222955,5.0
A3J14P0TR4RRD2,0783222955,5.0
A1NZZPOM04P5B3,0783222955,5.0
A26JGAM6GZMM4V,0783222955,5.0
A2WSI8HOWHFDOT,0783222955,5.0
A20KL1ZROSLQ83,0783222955,5.0
A2HWIBVFNYVA1X,0783222955,5.0
A109ES0T00NV1Q,0783222955,5.0
AM2PV53UX1JEQ,0783222955,5.0
A16X2H044BHGN6,0783222955,5.0
AQ3CJ7YZDT2B0,0783222955,5.0
A2RDR5G65D9H84,0783222955,5.0
A2GOHQTKQ3EMM4,0783222955,5.0
ANDHVE6L0ZMRJ,0783222955,5.0
A3A60FZLTEJRQ4,0783222955,5.0
AMYW43AHO16SS,0783222955,5.0
A1867AB9TVWY3J,0783222955,5.0
A1GO1FRGB8DWZS,0783222955,5.0
AP6EHTUS9ALW6,0783222955,5.0
A3BU5QHM0TC8RL,0783222955,4.0
A3G8AMJ33GBBFZ,0783222955,1.0
A2MTPIBPDMSC4U,0783222955,5.0
A1NVZUHH5P45O0,0783222955,5.0
A36TIZA17LFN00,0783222955,5.0
A2N995XU1U6X5X,0783222955,5.0
A3GVGN07TO7Z7P,0783222955,5.0
A1ZK8AKHCVPVN6,0783222955,5.0
A27UOGH3BIBQC,0783222955,5.0
AJL9UH9G5AC9P,0783222955,5.0
A3W2YK6YKEHK2R,0783222955,5.0
A3SMZRK4E8XEKX,0783222955,5.0
A2IB1UP9VCFV0R,0783222955,5.0
AEFZPM03G9KH5,0783222955,5.0
A523BWJHDRJNL,0783222955,5.0
A37FRRWRSA5OWJ,0783222955,5.0
A2XE3Z5N1LIQHM,0783222955,5.0
A1K26ZJB0ZGSQY,0783222955,3.0
A1M8UF6ASXJXMU,0783222955,5.0
A2IZQCYC48B45J,0783222955,5.0
A35O1NSIDLQMGL,0783222955,5.0
A1DGM7CNFW3ICT,0783222955,5.0
A2LJREYIZ9RWB6,0783222955,5.0
A364G1J5EEQURI,0783222955,4.0
A2DZD83GTYZCNI,0783222955,5.0
A1LWFYUDZ2LU8E,0783222955,5.0
A1CUTW067749EK,0783222955,4.0
A7C0JFKEOML01,0783222955,3.0
AMMEMPM9MPS55,0783222955,5.0
A2WWLZ9NKP14Q2,0783222955,5.0
A3S98L5B1SR9P1,0783222955,5.0
A2E8181WCPR9KH,0783222955,5.0
A3E9RYWI81MMMP,0783223099,1.0
AGJB67XQ38AER,0783223099,3.0
A2XOH1PC423E2S,0783223099,5.0
A1C9GCHR99WX3F,0783223099,4.0
A1F98SFA7CLW6I,0783223099,4.0
A2K9JYGQLPGX9U,0783223218,5.0
ADLVFFE4VBT8,0783223218,4.0
A37OET3GXBSTCR,0783223218,5.0
A1ZHHI7DVBEKLA,0783223218,4.0
A1I78IJB9G5RKP,0783223218,2.0
A2RX3UXN0JKWCL,0783223218,4.0
A3PA7TV6E4NAE6,0783223218,4.0
A2834VZ4ABL4EG,0783223218,5.0
A34IBXM7E8CPWE,0783223218,3.0
A3GQKB1KF0CRPE,0783223218,5.0
A3A1WNLVE9KBUZ,0783223218,5.0
A1Z8R1N36PKUP9,0783223218,3.0
A1X9OJN30EBE3M,0783223218,2.0
A399IP2OWSZ5PD,0783223218,5.0
A13S5I6C1OF6E8,0783223218,5.0
A2P4AKDAI7ERSE,0783223218,3.0
A15WYLMCI9KILX,0783223218,2.0
AA1LHL691IQQD,0783223218,5.0
A1UGSEA0ELNWDG,0783223218,5.0
A3UDYY6L2NH3JS,0783223218,5.0
A3GA3QMM728O2N,0783223218,4.0
A2JPTB0YU1FYEA,0783223218,5.0
A8UI4Q1LMD3P5,0783223218,1.0
A3TLB3ZQPSNOUX,0783223218,1.0
A35QAXABC2TSB6,0783223218,5.0
A1FNES0QEBJZD1,0783223218,4.0
A3QOSE5N2C5OY8,0783223218,5.0
A258VEL0TZFBQM,0783223218,3.0
ARRRFVU1KMROB,0783223218,5.0
A3LL2YKFQH7ELE,0783223234,5.0
A36W9XXK1VQNPP,0783223234,5.0
A4QZFJLHEGGUQ,0783223234,5.0
A1A0EDQRU6P5RS,0783223234,5.0
A1SDFNKHWIFM5X,0783223234,5.0
A1SL4Y2TSZHJVI,0783223234,2.0
A3AD4TMDRWOG0J,0783223234,5.0
A2CCQ1M6ERFYKE,0783223234,5.0
A2587JLGR0I34N,0783223234,5.0
A2L3Q5YHWNQTUK,0783223293,5.0
A1L43KWWR05PCS,0783223293,4.0
A24J4POK2KJBWS,0783223293,5.0
A31RM5QU797HPJ,0783223358,1.0
AQPMZDAFNQP5A,0783223358,5.0
ANCOMAI0I7LVG,0783223358,4.0
APUOO3KJDHGJ5,0783223358,5.0
A3F2YHKQKI72Q3,0783223358,3.0
A3R9022S14RI2S,0783223358,4.0
A1PASRZ81DY9C,0783223358,3.0
A1V8OYLDDQERDH,0783223358,5.0
A2WDSO1DQZ7J03,0783223358,3.0
A3TST6VDPXEDAV,0783223358,1.0
A3JL9Q9UOBXNGV,0783223358,3.0
A3JSO0N085OQXU,0783223358,4.0
A2NX3F54RTHSQR,0783223358,5.0
AV1KYJXHOWPMD,0783223358,5.0
A1SDHFGT5J7SYV,0783223358,4.0
A2V3PIBSB6FYJ4,0783223358,2.0
ARS9W9BC3ST8Q,0783223358,2.0
A3P6KBBJGA6G38,0783223358,4.0
A1BPLB568L0J54,0783223358,3.0
A1NIRPEUKROH8O,0783223358,5.0
A2LXRFS4X7JL81,0783223358,4.0
A3PCTD8QM1BIXI,0783223358,2.0
A2198FZZMTJ38H,0783223358,2.0
AX2KWNBPP60TX,0783223358,4.0
ATJXL4SP8ZBAE,0783223358,5.0
A61JNM7VPKL46,0783223358,2.0
A32Q90UFAZYDRZ,0783223358,4.0
A305BU0E0NWV3I,0783223358,5.0
A1JTTJ7M7EC7Q7,0783223358,5.0
A3UA49ORU322VU,0783223358,3.0
A3FK3I9K5WZ5AL,0783223358,5.0
A3SKIRJI1TWMM9,0783223358,5.0
A2LZWOWISA7RS7,0783223358,5.0
A3KY68OTSNHM3G,0783223358,5.0
ANNLMATZ4GOJP,0783223358,3.0
AQBRMBQ99ESI7,0783223358,3.0
A34ECMBIWYD4QH,0783223358,4.0
A1Q1467CY5A9L7,0783223358,5.0
AEL6AD2AL2UX8,0783223358,3.0
A1HJLCUNKRLWOC,0783223358,4.0
A1R0T2G4O0RVV2,0783223358,4.0
A2DNEWQT04Y3OW,0783223358,5.0
A102B8D74H64TO,0783223358,2.0
A3O0QU9M0GQOG2,0783223358,3.0
AIFNOZKR9WTYI,0783223358,2.0
A2EXPMMJ11MBW,0783223358,5.0
AAHNPLJ1L109Y,0783223358,1.0
A2DXUR3KRVTG67,0783223358,5.0
A3QLAOOTFEHCJI,0783223358,3.0
A42CP229MROSK,0783223358,4.0
ACMAUJEBY6GJF,0783223358,3.0
A2OUHMQP1BTLED,0783223358,4.0
A1Z0JE64NUR3LT,0783223358,4.0
A26L98L86YCZIE,0783223358,3.0
A18SFQ6Q6Z8U3S,0783223358,5.0
A2B92WZG8FV0AX,0783223358,4.0
AVEWHHNDJBE8,0783223358,5.0
A17SZSI44O7NMV,0783223358,2.0
A369M1GDPQCB4C,0783223358,5.0
A2JS2OU5SBH1XQ,0783223358,1.0
A5TZXWU8AALIC,0783223358,2.0
A2K5YC9ARSD8QO,0783223358,4.0
A3DSHD8FJIFYN1,0783223358,1.0
A39C7SEMCJWVOI,0783223358,4.0
A1G5RQHR6L5ROZ,0783223358,5.0
A33PNAQ33DGBJG,0783223366,2.0
A1TGFEF8YQ1H86,0783223366,5.0
A2BYMUNMA7ZH42,0783223609,5.0
A16PGHUOID9EA8,0783223609,4.0
A1HEXO1SF2YRTT,0783223609,5.0
AEHNPK5XULPNB,0783223609,5.0
AM1VFW804J5FL,0783223609,5.0
A339KIBTOM5E64,0783223609,5.0
A3FHGARN9MOM30,0783223609,3.0
A1ROCWXEH4ZJLI,0783223609,5.0
A39SUI22Z4O4BM,0783223609,5.0
A31OQHM8YDFY4L,0783223609,3.0
AZRDB7FOVQ4H2,0783223609,5.0
AAJ1IYOUIHWF,0783223609,4.0
A3D2PH7NTC0ER0,0783223609,5.0
A3F9XR8VG2DU7C,0783223609,5.0
A1UQBY204EIUM7,0783223609,3.0
AE2A26NDN50HA,0783223609,5.0
A16CZRQL23NOIW,0783223609,5.0
A2GTSY323WHYP4,0783223609,5.0
A1BE4GXUR74TT8,0783223609,4.0
A39JTWTZXYA8CB,0783223609,5.0
ATS1HA5M3EPZ4,0783223609,4.0
A3CZ7GCCH19IRT,0783223609,5.0
AKGV3BNYAS3UU,0783223609,5.0
AFOK05KDCHSHL,0783223609,2.0
AQA82YR4F9L9U,0783223609,5.0
A2EWN4ANV3CPG6,0783223609,5.0
A3S0IVFM83ZSE7,0783223609,5.0
AL0FT3LR33YRJ,0783223609,4.0
A2WSI8HOWHFDOT,0783223609,5.0
A3P7JKPBB1XTN1,0783223609,5.0
A2NADGYVEOF88N,0783223609,5.0
A1FNES0QEBJZD1,0783223609,5.0
AH9TY4XFHVP37,0783223609,5.0
A30Q2ZBZFAS6QW,0783223609,5.0
A2FQ1USWVZMPD8,0783223609,5.0
A2QOJSWJUELCKK,078322365X,5.0
A1R738D7BDSSJL,078322365X,5.0
A20EEWWSFMZ1PN,078322365X,4.0
A2BWJNRMQ8P77Y,078322365X,5.0
A12IGOMEZJ5SC2,078322365X,3.0
A17W6KPCEKUONQ,078322365X,5.0
A1QO7HLN7WBY3Z,078322365X,3.0
ACP0NU9D5UD54,078322365X,4.0
A2YY2083QK0O7K,078322365X,4.0
AK81WLVD5KGUX,078322365X,4.0
A2VRYQBXSTA424,078322365X,4.0
AM0JHDZK96OTU,078322365X,5.0
A309WFJWM3ECDL,078322365X,4.0
AVOT5GKJEMEFW,078322365X,5.0
A1IRFAUJUS0IWY,078322365X,5.0
A3PAIC5TTCKCP7,078322365X,4.0
A18BGUOTG0VH2S,078322365X,4.0
ANAYSRE3LX8GZ,078322365X,5.0
A2WCRX5OQM6FED,078322365X,3.0
AA83L15WL06NW,078322365X,5.0
A3HZPRS7PYOCQ9,078322365X,5.0
A2OLGH2N7YHJOE,078322365X,5.0
A36I012JJTZUZ,078322365X,5.0
A2WUL4TA8JPU97,078322365X,4.0
A2FSMTIN2T9OED,078322365X,5.0
A3LXILTC1IG16V,078322365X,2.0
A1VRI3C4L69NH0,078322365X,5.0
A3JGRXGEED8TXS,078322365X,5.0
A2X8C3DU4W5TSI,078322365X,4.0
A14T6T24LSRO2F,078322365X,4.0
A1P6NRWDD1NT4B,078322365X,4.0
A36NW00607K49I,0783223951,5.0
A36NW00607K49I,078322396X,5.0
A1OU5BFNZRS9NA,0783224060,5.0
A1EQRHTJ4GXK4D,0783224060,5.0
A3URTDZVGB3VJY,0783224060,5.0
AFSZB8XQUKQ25,0783224060,5.0
A38CNJNY35M2L6,0783224060,3.0
A375SY4TGJ3VAR,0783224079,4.0
AC7WC4MHUYYXI,0783224079,5.0
A1LMBOI3T91P87,0783224079,1.0
ABRKIJ6D4V42O,0783224079,5.0
A202P79PDLETZ9,0783224079,5.0
AV0BQJ80TM1R1,0783224079,5.0
A20NT0BA1JQOLX,0783224079,4.0
A3MI9XG6XC7OH6,0783224079,4.0
A11QS8S1MBSH5H,0783224079,5.0
A6JR5GNKDECGL,0783224079,5.0
A6FH8LMP30NYJ,0783224079,3.0
A3LR9GPBMY5MYJ,0783224079,4.0
A31SNWMRQ5UZRJ,0783224079,2.0
AFVSQ338MCMNR,0783224079,5.0
AMMRGJ5V3WP3H,0783224079,4.0
A3PHTB9X7B11XL,0783224079,2.0
AYWSFRCIMOAYE,0783224079,2.0
A3MYU5SNPBPHH7,0783224079,2.0
A2MC1YX8TTSCMQ,0783224079,3.0
A166NIA5CANRR8,0783224079,2.0
A3IZ2F8GJXUIOU,0783224079,3.0
A1L7M2JXN4EZCR,0783224079,4.0
A1YKSFKMRZHVOU,0783224079,5.0
A2US3FJDZD6X19,0783224079,5.0
A2TXR85WQLE32N,0783224079,4.0
A15QMEJFXD5E2,0783224079,4.0
A26ZGAPAKKF4HS,0783224079,5.0
AQJ8850IAS4BK,0783224079,2.0
A1F2E22NOO5DNB,0783224079,4.0
AIURCYB7XWOKJ,0783224079,5.0
A17RUXCZGHC0FM,0783224079,1.0
A117HK3QHF56PI,0783224079,5.0
A1PPMKOE2H8OBD,0783224079,3.0
A16CZRQL23NOIW,0783224079,3.0
ADA61SY7JARYC,0783224079,1.0
A2KGEIVCS3ZGB3,0783224079,5.0
A1DWHOQ4SLGV8U,0783224079,5.0
A273CNAGJHDT00,0783224079,4.0
AX3S4A9362JRU,0783224079,5.0
A2KVQROIOHH3EZ,0783224079,4.0
A3V2D01E9060AE,0783224079,2.0
AIURECMDKB4P1,0783224079,4.0
A34RTIPX0SDH74,0783224079,2.0
A10CF3J1NJKH1A,0783224079,2.0
A1IDXFPTK2Q95H,0783224079,4.0
AG3LO906DZLWM,0783224079,5.0
A2DURORPNWB1HV,0783224079,5.0
A1WEXDFZR9G7C3,0783224079,4.0
A3KB1H0S7T6JX1,0783224079,1.0
AA6UX9H3CKO59,0783224079,1.0
A2YD1VUURDTC0P,0783224079,5.0
AXI4DWGJ1ZDTC,0783224079,2.0
A1A2M9GO3LDD5H,0783224079,4.0
AUGABW5AS2OXM,0783224079,5.0
A13VAIHVZTU9ZZ,0783224079,4.0
A3CCYAQRHUTPIQ,0783224079,3.0
A1ZA1F9Z8A8OBL,0783224079,4.0
A2IFPYPV1BH4DI,0783224079,4.0
AWGUZPNAJL2XP,0783224079,1.0
A355WAC3SVZ16N,0783224079,2.0
A2S3E0AGUM2KDR,0783224079,4.0
AX5XCYS4MIUVT,0783224079,3.0
A25SYCXXIYG703,0783224079,5.0
A1UEXCAZYYZD0T,0783224079,4.0
A2FA18B50XGXJX,0783224079,5.0
A19YABSFJKPYL8,0783224079,5.0
A1FTH2X15V2YHA,0783224079,4.0
A2APGX2P9D2EOO,0783224079,5.0
A2GBO14YL2SEZG,0783224079,4.0
A77CO6JSJ6UF,0783224079,4.0
A2CI2Y63P8JUYU,0783224079,5.0
A2AAU0TKRJY5V3,0783224079,5.0
A2MT8ZAO278APX,0783224079,5.0
A36JPQMTWPQ4GK,0783224079,3.0
A32W3ELQICGOL6,0783224079,4.0
A1NJ5WQW2UXWQA,0783224079,4.0
A2GQHDM108MG80,0783224079,5.0
A3HUO45Z71PFLD,0783224079,4.0
A3106EW3SMTIGY,0783224079,5.0
A3P0I4MPU3LFAG,0783224079,4.0
A3AU53UWBG67ZB,0783224079,5.0
A1161CQB5KORXT,0783224079,4.0
A28NLOE87SDFME,0783224435,3.0
A37S3ACL57LN62,0783224435,4.0
ABH4G7TVI6G2T,0783224443,3.0
A9RNMO9MUSMTJ,0783224451,4.0
A1G5Q9HBN0EGDV,0783224451,5.0
A37S3ACL57LN62,0783224451,4.0
A1RB6C268RES94,0783224583,5.0
AWA0H9KO7CFPD,0783224583,5.0
A2Q457CES5ZUZ,0783224583,5.0
A1W8KACWQ7BCRK,0783224788,5.0
A31UWOEU105KYR,0783224788,5.0
AQ8DU6XVA3USJ,0783224885,4.0
A30TK6U7DNS82R,0783224885,5.0
A59YN6Z3PF4CD,0783225016,5.0
A12K30OD58G2QF,0783225016,3.0
A1JYAXDS5A1O90,0783225199,5.0
ASU3NPI7FLQBA,0783225199,5.0
A1IKOYZVFHO1XP,0783225199,5.0
A2VBNTYKILO8TJ,0783225199,5.0
A2F2878HE7XOM9,0783225199,5.0
A23EVK5U42VHYB,0783225199,5.0
A3022MXL37Z23L,0783225199,5.0
A3NJON26UVYGGX,0783225199,5.0
A3NADP9LFVC6YJ,0783225199,5.0
AGMLONJ5JQPZB,0783225199,5.0
A1MR1VMK999I6O,0783225199,5.0
A2BPXGQ3HJ78LT,0783225199,5.0
A3E9KQ0H2QNH33,0783225199,5.0
A1BZE5K4FEPCWO,0783225199,5.0
A2625DQVR3TOZ1,0783225199,5.0
A2D1529G2BFF01,0783225199,3.0
A2SCO2RA8UPJFY,0783225199,5.0
A1R6G9YNZMPHDH,0783225199,5.0
A3929TSRPOQWVM,0783225199,1.0
A2X66UB6D1YL8W,0783225199,5.0
A1NY05L92FMY48,0783225199,5.0
A1TZVJDV0PYM7H,0783225199,5.0
A11NJM22N8X5DE,0783225199,5.0
AJ9GZCX3J55GI,0783225199,5.0
A5AIEA4LXWJH3,0783225199,4.0
AIW0CUWOM2651,0783225199,5.0
A2CNS9WMTHFLPA,0783225199,4.0
A2DB22MRLKXUT4,0783225199,3.0
A10YEVM0X415H8,0783225199,5.0
AHDWFNOXWQ9OL,0783225199,5.0
A1AO3LPSJDKZ8Q,0783225199,5.0
A2SC67Z2ZT7TFP,0783225199,5.0
A3OKVJOI9ZSZUJ,0783225199,5.0
A1JH5J1KQAUBMP,0783225199,5.0
A1QRUMZRWUEWEK,0783225199,5.0
AJOPQFC99T6DJ,0783225199,5.0
A2W7SGOS211BR,0783225199,4.0
ATPH7NACNH5SD,0783225199,4.0
A2JWDTOLB0UMBB,0783225199,5.0
A3GA2VEUQBMSY6,0783225199,5.0
A3H5ULZE64OUPU,0783225199,4.0
A32ZOSZVX052IJ,0783225199,5.0
AKGVUQJZBEPN0,0783225199,5.0
A31W08OQM9CZTJ,0783225199,5.0
A2OXDJP1Z3LNOK,0783225199,5.0
A1L0HZI35HF8OF,0783225199,5.0
A1741SRDDIC2YA,0783225199,5.0
AVCQ7BPXNO9Y6,0783225199,5.0
A2DHBSCF36IVGM,0783225199,5.0
A9IR2JOZXPVUH,0783225199,5.0
A19I5KZQM3CA6W,0783225199,5.0
A3N9HFKXRV05QJ,0783225199,5.0
A3VBSB3KOQ3EXL,0783225199,4.0
A2V9M8Z8LM97YF,0783225199,5.0
A3S9887MZFNNH1,0783225199,4.0
A30HQQ27QYP0OW,0783225199,5.0
A24FSS128T3ND0,0783225199,5.0
A4CHIXX0HOB3G,0783225199,3.0
ATQ7TGGE37G8G,0783225199,5.0
A33FLGHVGC77O6,0783225199,5.0
A46S7DVK9FS63,0783225199,4.0
A1YUDUB20HKEDS,0783225199,1.0
ATSFS4004URM7,0783225199,5.0
A4H16CX7AR4P7,0783225199,4.0
AK9RMYFG7AH5W,0783225199,5.0
A3IE0P2JMWW0H7,0783225199,5.0
A3A48XEYWLWH7T,0783225199,4.0
AMEG6A5W3QJCZ,0783225199,5.0
A240QB45BSMDAN,0783225199,5.0
ACQ70M28CQ5Z0,0783225199,5.0
A2BS8RE4LL14MV,0783225199,5.0
A2EJTC2O2WQB5Z,0783225199,5.0
A2GTUFSJWVMASX,0783225199,5.0
A3BOIP165TRNJ1,0783225199,5.0
A28AIG15GAA581,0783225199,5.0
A1PLCNTJM4Y91K,0783225199,5.0
A2TC3US6TWXNUS,0783225199,5.0
A2G1H8FGA1KCT6,0783225199,5.0
AMTFKERZ57YBK,0783225199,5.0
A2XVRCU5DQBULH,0783225199,5.0
A2TFIJ86AGPLS,0783225199,5.0
A2LWNR5ZC7VBVF,0783225199,4.0
A9E6PRDE37IB4,0783225199,1.0
AFLQGO7CJVK50,0783225199,5.0
A5YKJ4LKNRN6J,0783225199,1.0
A2J42NKG2ZKNTY,0783225199,1.0
AMB14R7ZGVBJ0,0783225199,5.0
ARDYPCBV596SZ,0783225199,5.0
A13TO1ZFAH9SVN,0783225199,5.0
A1AD9CQGZ6JBPV,0783225199,5.0
A1UMV1YO2KB7NR,0783225199,4.0
A2D9RIO95FXMH7,0783225199,4.0
A1LC0HCLYKHT6J,0783225199,5.0
A2MGFH10EWNXM8,0783225199,5.0
A3CAKW265X9GRF,0783225199,5.0
AGIJI276JXFS1,0783225199,5.0
A1T042AFAPAJ6K,0783225199,5.0
A2VPY2IUD9WQJA,0783225199,5.0
AREXVP8EEIWBE,0783225199,5.0
A30UM34PORZVCR,0783225199,1.0
A1BTXLTV99SUDW,0783225199,4.0
A15P5QRTDUZS4V,0783225199,5.0
A1VCLTAGM5RLND,0783225199,5.0
A3BBB7DMTH44A0,0783225199,5.0
ACVFTS9X2MKJ8,0783225199,4.0
A337ZBWBY9UC1Q,0783225199,5.0
A3TRGXZW4HETAR,0783225199,5.0
A1M13PBTMLOH0R,0783225199,5.0
A1WCX6FC4L9HWG,0783225199,2.0
AKXJGCWUAUESK,0783225199,1.0
A32GAHCZ43R7NP,0783225199,5.0
A1PO56FFOFZ9WE,0783225199,5.0
AXASWKJHB3TYO,0783225199,3.0
AFIU4XDGRK2G4,0783225199,5.0
A2GUZIFG5Y5RX9,0783225199,5.0
A215I9G54WTE7D,0783225199,5.0
A1MZZ88T6JRXCV,0783225199,5.0
A1G0VFQ9198IUF,0783225253,5.0
A1VHK9A4VLJTHC,0783225253,5.0
A2PU1O7NWO7QWC,0783225253,5.0
A2VNHNS58QI0NO,0783225253,5.0
A6OOWTVHUJDE5,0783225253,5.0
AR88Q81NMRFYJ,0783225253,5.0
A6EJPGSZ59DUH,0783225253,5.0
A3DBIH1DSEF24Q,0783225253,4.0
AM4TV6WOMFSQD,0783225253,5.0
A1GPVV2XWNGSDX,0783225253,5.0
A103VR2BTRUI5H,0783225253,5.0
A2EPHIMY1XUHEJ,0783225253,5.0
A144QLREHZBLZZ,0783225253,5.0
AZZJ025O7RWNF,0783225253,5.0
A3T6AFM48PGKCO,0783225253,5.0
A2RN2Z1FRF9N7A,0783225253,5.0
A4FEYDGK3XIEG,0783225253,5.0
A3GKPMHV4U64IY,0783225253,5.0
A2IY9NDPK5WDEH,0783225253,5.0
AC3BFOE2FLOMT,0783225253,5.0
A2R62DGJV6RHDW,0783225253,5.0
A3SRF9N13K3LMU,0783225253,5.0
A3Q6OY868WPAJX,0783225253,5.0
A1R13RFLWY0PTY,0783225253,5.0
A2T049UQONS0OY,0783225253,4.0
AGVV0BELENQDT,0783225253,5.0
A2DGE9DX5JVHUD,0783225253,4.0
AJZS9G366Z3X,0783225253,5.0
ALDYWG0CPSYUF,0783225253,5.0
A2J2RQAHQBE6GY,0783225253,3.0
AA0SZPQAN63TX,0783225253,5.0
A3LZGLA88K0LA0,0783225253,5.0
A1I9YD9SXPNE3Q,0783225253,2.0
AER15RIMV8E6D,0783225253,5.0
A1TZ8BP0AT8S5X,0783225253,4.0
A3I10UQF2WCXGR,0783225253,4.0
A1Z3RETZEDQF2P,0783225253,5.0
A21JWAZCN6HJAB,0783225253,3.0
A382EV0SKIDBEF,0783225253,4.0
A2FFXO0JR91PJX,0783225253,5.0
A2G74GJCHHJ9HF,0783225253,1.0
A2LYL22FUPZUDY,0783225253,5.0
ACEZF6Z6VHJOG,0783225261,1.0
A3FPFAH3FATOIY,0783225261,5.0
A35OVV42DOTORK,0783225261,5.0
A3QNQQKJTL76H0,0783225261,3.0
ATJ22NADXNLD9,0783225261,5.0
A396VIEGRWYTRA,0783225261,4.0
A26GHPHA3GHD55,0783225261,5.0
A6KBD96UNBX2Y,0783225261,4.0
A2U4FXQ0SZE2PU,0783225261,5.0
A2W8GURWX2CGQ6,0783225261,3.0
ATKPPELL1XDVD,0783225261,5.0
A2HF3JAGFRUW0B,0783225261,5.0
A1UHGWM1W6LZM8,0783225261,5.0
A138826JMC0J3T,0783225261,4.0
A3TC5AESS5J4Y0,0783225261,5.0
A2ZB8B7VQONZA6,0783225261,5.0
A26J371ZOGLVYX,0783225261,2.0
A3HB9AJ2HYGUVZ,0783225261,3.0
A78QSNEP6C20X,0783225261,4.0
A1EIY9CE3LLF3F,0783225261,5.0
AS8C336DDLSO4,0783225261,3.0
A3C53KQLHE4ENM,0783225261,5.0
A1NUNET0L0BFR4,0783225261,3.0
A2QH5NMHW1KTJ1,0783225261,5.0
A2W9CNU8WH3AL4,0783225261,5.0
A1HXG5AATOW2DI,0783225261,3.0
A1WHPIVAJ7EUQT,0783225261,5.0
A1R3IPFWBDZHS7,0783225261,5.0
A32KQ5ZY3KPZBX,0783225261,5.0
A3NCXTTXIIYJKD,0783225261,5.0
A2IMCA3T4TQD8V,0783225261,2.0
A1BUX2TJ94ZQKW,0783225261,1.0
A25FG11RW1PMYB,0783225261,5.0
A2NA0G21VAKBIF,0783225261,4.0
A1MUEDUG28E56S,0783225261,5.0
A39NO4WB2GY6AC,0783225261,5.0
A30HKVN5RKXF14,0783225261,5.0
A3RNBKJQS8DJ3N,0783225261,5.0
A25UZ7MA72SMKM,078322530X,2.0
A2034G0UDIHOK2,078322530X,5.0
ABUO6RM3FK842,078322530X,3.0
ABOV3T2TYIBSB,078322530X,5.0
AIKOF4CC1B9SW,078322530X,5.0
A3VHH30Z7FYH4P,078322530X,5.0
A3N3SN2DDD4HCJ,078322530X,1.0
A1FRTCQ25YZUNF,078322530X,5.0
A2ZHSORK1HHYTT,078322530X,4.0
A1XSLNFZMRHOGR,0783225326,1.0
AJ57TRS2OI4PU,078322544X,5.0
A3FWIBMVH5BZOO,078322544X,5.0
A2D53IEEJQO608,078322544X,5.0
A71RZKGZ41NN,078322544X,5.0
A1NNYCAZP7A9S6,078322544X,5.0
A6WFJBV8141RC,078322544X,4.0
AH93HX89KVQG2,078322544X,3.0
AFDYHKAH8AJDT,078322544X,5.0
A2BJEQZMP4LRO,078322544X,5.0
A2RXJXY0V58IBX,078322544X,1.0
A31OWT5JT6V1KY,078322544X,5.0
A2PETGPGJ918VG,078322544X,5.0
A1ERR8ZGL8RTEY,078322544X,5.0
A1CQPQZQRJMJV3,078322544X,2.0
A1JAHS5OQEXQCP,078322544X,5.0
A1ZZ8C1Y5P2WHC,078322544X,5.0
AXA3RK2CXZNII,078322544X,5.0
AUWV5K284PRX4,078322544X,5.0
A9AD6IO1NCT8F,078322544X,4.0
A14OQ67LM79KW3,078322544X,4.0
A1A1A5Z82FHIGN,078322544X,5.0
A299KETXT6QUQU,078322544X,5.0
A1S491LNTCTE27,078322544X,5.0
AO26C2CFIB39Y,078322544X,5.0
A3FX03KC9J5XZ1,078322544X,5.0
A3I8OURC83NM6V,078322544X,5.0
A2TDX79E7QJY3F,078322544X,5.0
AOKHRGGVDLFWM,078322544X,5.0
A1BPLB568L0J54,078322544X,4.0
A29B2CTH1PYOIG,078322544X,1.0
A2B73CL3QSYWLB,078322544X,4.0
A2MV0E62VT783R,078322544X,5.0
AOYTQFRLD8VLP,078322544X,5.0
A3JTU44XYZMKC8,078322544X,5.0
A28N141B1LCYBK,078322544X,5.0
ABN5K7K1TM1QA,078322544X,4.0
A246SC73TJ5TFF,078322544X,1.0
A1BGB3I7T86B3J,078322544X,5.0
A3ORWAR4CAOPAC,078322544X,5.0
ARKMN3KFA6I29,078322544X,4.0
A221CL6UUWMP03,078322544X,5.0
A2FQHYG3H0PVA2,078322544X,5.0
A1JTM2A3WTGENN,078322544X,5.0
A2QBGHOIWW2MGL,078322544X,4.0
A2WQ9NP2J9F31B,078322544X,5.0
A2ZGT6B6OZTFJ9,078322544X,5.0
A1OYOJXSAVSPFI,078322544X,4.0
A3I9DM8V0M6U6H,078322544X,1.0
A3D09MENRLTIB1,078322544X,5.0
A35QBGV8S5MTMN,078322544X,5.0
